Código del País,Nombre del  País,Años de Registro,Sexo de la Agrupación,Número de muertes
MHL,Marshall Islands,1970,Mujeres,15
MHL,Marshall Islands,1970,Ambas,33
MHL,Marshall Islands,1970,Hombres,2
MHL,Marshall Islands,1970,Mujeres,2
MHL,Marshall Islands,1970,Ambas,4
MHL,Marshall Islands,1970,Hombres,1
MHL,Marshall Islands,1970,Mujeres,1
MHL,Marshall Islands,1970,Ambas,3
MHL,Marshall Islands,1970,Hombres,2
MHL,Marshall Islands,1970,Mujeres,2
MHL,Marshall Islands,1970,Ambas,4
MHL,Marshall Islands,1970,Hombres,3
MHL,Marshall Islands,1970,Mujeres,2
MHL,Marshall Islands,1970,Ambas,5
MHL,Marshall Islands,1970,Hombres,3
MHL,Marshall Islands,1970,Mujeres,2
MHL,Marshall Islands,1970,Ambas,5
MHL,Marshall Islands,1970,Hombres,3
MHL,Marshall Islands,1970,Mujeres,2
MHL,Marshall Islands,1970,Ambas,6
MHL,Marshall Islands,1970,Hombres,4
MHL,Marshall Islands,1970,Mujeres,3
MHL,Marshall Islands,1970,Ambas,7
MHL,Marshall Islands,1970,Hombres,5
MHL,Marshall Islands,1970,Mujeres,3
MHL,Marshall Islands,1970,Ambas,8
MHL,Marshall Islands,1970,Hombres,6
MHL,Marshall Islands,1970,Mujeres,3
MHL,Marshall Islands,1970,Ambas,9
MHL,Marshall Islands,1970,Hombres,7
MHL,Marshall Islands,1970,Mujeres,4
MHL,Marshall Islands,1970,Ambas,10
MHL,Marshall Islands,1970,Hombres,7
MHL,Marshall Islands,1970,Mujeres,4
MHL,Marshall Islands,1970,Ambas,11
MHL,Marshall Islands,1970,Hombres,7
MHL,Marshall Islands,1970,Mujeres,5
MHL,Marshall Islands,1970,Ambas,12
MHL,Marshall Islands,1970,Hombres,6
MHL,Marshall Islands,1970,Mujeres,5
MHL,Marshall Islands,1970,Ambas,11
MHL,Marshall Islands,1970,Hombres,6
MHL,Marshall Islands,1970,Mujeres,5
MHL,Marshall Islands,1970,Ambas,10
MHL,Marshall Islands,1970,Hombres,4
MHL,Marshall Islands,1970,Mujeres,3
MHL,Marshall Islands,1970,Ambas,7
MHL,Marshall Islands,1970,Hombres,4
MHL,Marshall Islands,1970,Mujeres,4
MHL,Marshall Islands,1970,Ambas,8
MHL,Marshall Islands,1970,Hombres,125
MHL,Marshall Islands,1970,Mujeres,93
MHL,Marshall Islands,1970,Ambas,218
MHL,Marshall Islands,1980,Hombres,16
MHL,Marshall Islands,1980,Mujeres,12
MHL,Marshall Islands,1980,Ambas,27
MHL,Marshall Islands,1980,Hombres,5
MHL,Marshall Islands,1980,Mujeres,4
MHL,Marshall Islands,1980,Ambas,9
MHL,Marshall Islands,1980,Hombres,16
MHL,Marshall Islands,1980,Mujeres,14
MHL,Marshall Islands,1980,Ambas,30
MHL,Marshall Islands,1980,Hombres,14
MHL,Marshall Islands,1980,Mujeres,10
MHL,Marshall Islands,1980,Ambas,24
MHL,Marshall Islands,1980,Hombres,2
MHL,Marshall Islands,1980,Mujeres,2
MHL,Marshall Islands,1980,Ambas,4
MHL,Marshall Islands,1980,Hombres,1
MHL,Marshall Islands,1980,Mujeres,1
MHL,Marshall Islands,1980,Ambas,3
MHL,Marshall Islands,1980,Hombres,3
MHL,Marshall Islands,1980,Mujeres,2
MHL,Marshall Islands,1980,Ambas,5
MHL,Marshall Islands,1980,Hombres,4
MHL,Marshall Islands,1980,Mujeres,2
MHL,Marshall Islands,1980,Ambas,6
MHL,Marshall Islands,1980,Hombres,4
MHL,Marshall Islands,1980,Mujeres,2
MHL,Marshall Islands,1980,Ambas,6
MHL,Marshall Islands,1980,Hombres,4
MHL,Marshall Islands,1980,Mujeres,2
MHL,Marshall Islands,1980,Ambas,6
MHL,Marshall Islands,1980,Hombres,5
MHL,Marshall Islands,1980,Mujeres,2
MHL,Marshall Islands,1980,Ambas,7
MHL,Marshall Islands,1980,Hombres,6
MHL,Marshall Islands,1980,Mujeres,3
MHL,Marshall Islands,1980,Ambas,9
MHL,Marshall Islands,1980,Hombres,7
MHL,Marshall Islands,1980,Mujeres,3
MHL,Marshall Islands,1980,Ambas,10
MHL,Marshall Islands,1980,Hombres,9
MHL,Marshall Islands,1980,Mujeres,3
MHL,Marshall Islands,1980,Ambas,12
MHL,Marshall Islands,1980,Hombres,11
MHL,Marshall Islands,1980,Mujeres,4
MHL,Marshall Islands,1980,Ambas,14
MHL,Marshall Islands,1980,Hombres,12
MHL,Marshall Islands,1980,Mujeres,4
MHL,Marshall Islands,1980,Ambas,16
MHL,Marshall Islands,1980,Hombres,12
MHL,Marshall Islands,1980,Mujeres,4
MHL,Marshall Islands,1980,Ambas,16
MHL,Marshall Islands,1980,Hombres,8
MHL,Marshall Islands,1980,Mujeres,3
MHL,Marshall Islands,1980,Ambas,11
MHL,Marshall Islands,1980,Hombres,7
MHL,Marshall Islands,1980,Mujeres,3
MHL,Marshall Islands,1980,Ambas,9
MHL,Marshall Islands,1980,Hombres,6
MHL,Marshall Islands,1980,Mujeres,3
MHL,Marshall Islands,1980,Ambas,9
MHL,Marshall Islands,1980,Hombres,151
MHL,Marshall Islands,1980,Mujeres,82
MHL,Marshall Islands,1980,Ambas,233
MHL,Marshall Islands,1990,Hombres,19
MHL,Marshall Islands,1990,Mujeres,14
MHL,Marshall Islands,1990,Ambas,32
MHL,Marshall Islands,1990,Hombres,5
MHL,Marshall Islands,1990,Mujeres,4
MHL,Marshall Islands,1990,Ambas,9
MHL,Marshall Islands,1990,Hombres,17
MHL,Marshall Islands,1990,Mujeres,15
MHL,Marshall Islands,1990,Ambas,31
MHL,Marshall Islands,1990,Hombres,14
MHL,Marshall Islands,1990,Mujeres,11
MHL,Marshall Islands,1990,Ambas,25
MHL,Marshall Islands,1990,Hombres,2
MHL,Marshall Islands,1990,Mujeres,2
MHL,Marshall Islands,1990,Ambas,4
MHL,Marshall Islands,1990,Hombres,2
MHL,Marshall Islands,1990,Mujeres,2
MHL,Marshall Islands,1990,Ambas,3
MHL,Marshall Islands,1990,Hombres,4
MHL,Marshall Islands,1990,Mujeres,3
MHL,Marshall Islands,1990,Ambas,7
MHL,Marshall Islands,1990,Hombres,6
MHL,Marshall Islands,1990,Mujeres,3
MHL,Marshall Islands,1990,Ambas,9
MHL,Marshall Islands,1990,Hombres,6
MHL,Marshall Islands,1990,Mujeres,3
MHL,Marshall Islands,1990,Ambas,9
MHL,Marshall Islands,1990,Hombres,6
MHL,Marshall Islands,1990,Mujeres,4
MHL,Marshall Islands,1990,Ambas,9
MHL,Marshall Islands,1990,Hombres,7
MHL,Marshall Islands,1990,Mujeres,4
MHL,Marshall Islands,1990,Ambas,11
MHL,Marshall Islands,1990,Hombres,8
MHL,Marshall Islands,1990,Mujeres,5
MHL,Marshall Islands,1990,Ambas,12
MHL,Marshall Islands,1990,Hombres,9
MHL,Marshall Islands,1990,Mujeres,5
MHL,Marshall Islands,1990,Ambas,14
MHL,Marshall Islands,1990,Hombres,12
MHL,Marshall Islands,1990,Mujeres,6
MHL,Marshall Islands,1990,Ambas,18
MHL,Marshall Islands,1990,Hombres,13
MHL,Marshall Islands,1990,Mujeres,6
MHL,Marshall Islands,1990,Ambas,19
MHL,Marshall Islands,1990,Hombres,15
MHL,Marshall Islands,1990,Mujeres,7
MHL,Marshall Islands,1990,Ambas,22
MHL,Marshall Islands,1990,Hombres,15
MHL,Marshall Islands,1990,Mujeres,7
MHL,Marshall Islands,1990,Ambas,23
MHL,Marshall Islands,1990,Hombres,14
MHL,Marshall Islands,1990,Mujeres,7
MHL,Marshall Islands,1990,Ambas,22
MHL,Marshall Islands,1990,Hombres,11
MHL,Marshall Islands,1990,Mujeres,6
MHL,Marshall Islands,1990,Ambas,18
MHL,Marshall Islands,1990,Hombres,9
MHL,Marshall Islands,1990,Mujeres,6
MHL,Marshall Islands,1990,Ambas,16
MHL,Marshall Islands,1990,Hombres,193
MHL,Marshall Islands,1990,Mujeres,120
MHL,Marshall Islands,1990,Ambas,314
MHL,Marshall Islands,2000,Hombres,18
MHL,Marshall Islands,2000,Mujeres,13
MHL,Marshall Islands,2000,Ambas,31
MHL,Marshall Islands,2000,Hombres,5
MHL,Marshall Islands,2000,Mujeres,4
MHL,Marshall Islands,2000,Ambas,9
MHL,Marshall Islands,2000,Hombres,15
MHL,Marshall Islands,2000,Mujeres,14
MHL,Marshall Islands,2000,Ambas,29
MHL,Marshall Islands,2000,Hombres,14
MHL,Marshall Islands,2000,Mujeres,10
MHL,Marshall Islands,2000,Ambas,25
MHL,Marshall Islands,2000,Hombres,2
MHL,Marshall Islands,2000,Mujeres,2
MHL,Marshall Islands,2000,Ambas,4
MHL,Marshall Islands,2000,Hombres,2
MHL,Marshall Islands,2000,Mujeres,2
MHL,Marshall Islands,2000,Ambas,4
MHL,Marshall Islands,2000,Hombres,5
MHL,Marshall Islands,2000,Mujeres,4
MHL,Marshall Islands,2000,Ambas,8
MHL,Marshall Islands,2000,Hombres,6
MHL,Marshall Islands,2000,Mujeres,4
MHL,Marshall Islands,2000,Ambas,11
MHL,Marshall Islands,2000,Hombres,7
MHL,Marshall Islands,2000,Mujeres,5
MHL,Marshall Islands,2000,Ambas,12
MHL,Marshall Islands,2000,Hombres,7
MHL,Marshall Islands,2000,Mujeres,6
MHL,Marshall Islands,2000,Ambas,13
MHL,Marshall Islands,2000,Hombres,9
MHL,Marshall Islands,2000,Mujeres,8
MHL,Marshall Islands,2000,Ambas,18
MHL,Marshall Islands,2000,Hombres,11
MHL,Marshall Islands,2000,Mujeres,8
MHL,Marshall Islands,2000,Ambas,19
MHL,Marshall Islands,2000,Hombres,12
MHL,Marshall Islands,2000,Mujeres,8
MHL,Marshall Islands,2000,Ambas,21
MHL,Marshall Islands,2000,Hombres,14
MHL,Marshall Islands,2000,Mujeres,10
MHL,Marshall Islands,2000,Ambas,24
MHL,Marshall Islands,2000,Hombres,15
MHL,Marshall Islands,2000,Mujeres,10
MHL,Marshall Islands,2000,Ambas,25
MHL,Marshall Islands,2000,Hombres,17
MHL,Marshall Islands,2000,Mujeres,12
MHL,Marshall Islands,2000,Ambas,30
MHL,Marshall Islands,2000,Hombres,16
MHL,Marshall Islands,2000,Mujeres,12
MHL,Marshall Islands,2000,Ambas,28
MHL,Marshall Islands,2000,Hombres,15
MHL,Marshall Islands,2000,Mujeres,12
MHL,Marshall Islands,2000,Ambas,26
MHL,Marshall Islands,2000,Hombres,12
MHL,Marshall Islands,2000,Mujeres,10
MHL,Marshall Islands,2000,Ambas,21
MHL,Marshall Islands,2000,Hombres,13
MHL,Marshall Islands,2000,Mujeres,12
MHL,Marshall Islands,2000,Ambas,25
MHL,Marshall Islands,2000,Hombres,215
MHL,Marshall Islands,2000,Mujeres,166
MHL,Marshall Islands,2000,Ambas,381
MHL,Marshall Islands,2010,Hombres,13
MHL,Marshall Islands,2010,Mujeres,10
MHL,Marshall Islands,2010,Ambas,23
MHL,Marshall Islands,2010,Hombres,3
MHL,Marshall Islands,2010,Mujeres,3
MHL,Marshall Islands,2010,Ambas,6
MHL,Marshall Islands,2010,Hombres,10
MHL,Marshall Islands,2010,Mujeres,9
MHL,Marshall Islands,2010,Ambas,19
MHL,Marshall Islands,2010,Hombres,10
MHL,Marshall Islands,2010,Mujeres,7
MHL,Marshall Islands,2010,Ambas,17
MHL,Marshall Islands,2010,Hombres,2
MHL,Marshall Islands,2010,Mujeres,2
MHL,Marshall Islands,2010,Ambas,4
MHL,Marshall Islands,2010,Hombres,2
MHL,Marshall Islands,2010,Mujeres,2
MHL,Marshall Islands,2010,Ambas,5
MHL,Marshall Islands,2010,Hombres,6
MHL,Marshall Islands,2010,Mujeres,4
MHL,Marshall Islands,2010,Ambas,10
MHL,Marshall Islands,2010,Hombres,8
MHL,Marshall Islands,2010,Mujeres,5
MHL,Marshall Islands,2010,Ambas,13
MHL,Marshall Islands,2010,Hombres,8
MHL,Marshall Islands,2010,Mujeres,5
MHL,Marshall Islands,2010,Ambas,14
MHL,Marshall Islands,2010,Hombres,9
MHL,Marshall Islands,2010,Mujeres,6
MHL,Marshall Islands,2010,Ambas,15
MHL,Marshall Islands,2010,Hombres,12
MHL,Marshall Islands,2010,Mujeres,10
MHL,Marshall Islands,2010,Ambas,21
MHL,Marshall Islands,2010,Hombres,14
MHL,Marshall Islands,2010,Mujeres,11
MHL,Marshall Islands,2010,Ambas,25
MHL,Marshall Islands,2010,Hombres,18
MHL,Marshall Islands,2010,Mujeres,12
MHL,Marshall Islands,2010,Ambas,30
MHL,Marshall Islands,2010,Hombres,20
MHL,Marshall Islands,2010,Mujeres,14
MHL,Marshall Islands,2010,Ambas,34
MHL,Marshall Islands,2010,Hombres,22
MHL,Marshall Islands,2010,Mujeres,15
MHL,Marshall Islands,2010,Ambas,37
MHL,Marshall Islands,2010,Hombres,23
MHL,Marshall Islands,2010,Mujeres,16
MHL,Marshall Islands,2010,Ambas,39
MHL,Marshall Islands,2010,Hombres,21
MHL,Marshall Islands,2010,Mujeres,17
MHL,Marshall Islands,2010,Ambas,37
MHL,Marshall Islands,2010,Hombres,20
MHL,Marshall Islands,2010,Mujeres,18
MHL,Marshall Islands,2010,Ambas,38
MHL,Marshall Islands,2010,Hombres,14
MHL,Marshall Islands,2010,Mujeres,15
MHL,Marshall Islands,2010,Ambas,29
MHL,Marshall Islands,2010,Hombres,16
MHL,Marshall Islands,2010,Mujeres,19
MHL,Marshall Islands,2010,Ambas,35
MHL,Marshall Islands,2010,Hombres,251
MHL,Marshall Islands,2010,Mujeres,201
MHL,Marshall Islands,2010,Ambas,451
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,505
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,364
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,869
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,222
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,188
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,410
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,715
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,553
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,"1,268"
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,244
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,226
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,470
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,94
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,53
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,148
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,57
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,34
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,91
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,80
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,34
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,114
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,78
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,49
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,127
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,69
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,54
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,123
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,76
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,54
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,130
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,134
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,95
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,229
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,169
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,120
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,290
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,227
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,146
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,373
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,235
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,145
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,380
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,464
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,255
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,720
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Hombres,625
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Mujeres,385
MKD,"Macedonia, the Former Yugoslav Republic of",1970,Ambas,"1,010"
